CustomerID,Recency,Frequency,Monetary,Cluster
14473,74,7,234.34000000000003,Hibernating
14474,46,29,547.66,At Risk
14475,71,42,925.85,At Risk
14476,257,17,193.0,Hibernating
14477,19,10,1309.6,Loyal Customer
14479,253,18,316.25,Needs Attention
14480,11,13,279.05,Promising Customer
14481,164,30,636.51,At Risk
14482,18,137,2022.81,Champions
14483,281,9,137.1,Hibernating
14484,50,14,321.92,Needs Attention
14485,38,46,162.8,Needs Awareness
14487,26,140,1165.48,Promising Customer
14488,67,46,1064.28,At Risk
14489,207,30,463.38,Needs Attention
14491,175,17,340.93,Needs Attention
14493,7,120,2383.2400000000002,Champions
14494,25,7,139.56,Needs Attention
14495,50,6,123.8,Hibernating
14496,311,19,538.8100000000001,Needs Attention
14497,309,29,475.37,Needs Attention
14498,42,193,1957.32,Promising Customer
14499,26,190,808.44,Potential Customer
14500,88,7,356.85,Needs Attention
14501,183,10,251.21,Hibernating
14502,19,608,2429.83,Champions
14503,3,164,3543.26,Champions
14504,47,107,673.26,Needs Awareness
14505,17,785,5859.43,Champions
14506,17,295,1960.65,Champions
14507,23,95,1367.88,Promising Customer
14508,22,55,268.05,Needs Awareness
14511,11,68,1314.81,Champions
14512,187,23,275.28,Needs Attention
14513,100,12,455.59000000000003,Needs Attention
14514,61,69,990.2,Promising Customer
14515,17,98,2076.89,Champions
14517,33,18,330.45,At Risk
14518,64,16,174.37,About to Sleep
14520,1,4,270.6,Loyal Customer
14522,24,17,974.54,Loyal Customer
14523,108,12,241.09,Needs Attention
14524,31,197,1843.83,Promising Customer
14525,19,282,4215.9,Champions
14527,2,971,8507.13,Champions
14528,37,18,364.21999999999997,At Risk
14529,60,213,578.61,Needs Awareness
14530,25,213,2862.11,Promising Customer
14532,236,64,932.85,At Risk
14533,24,62,1949.72,Promising Customer
14534,2,508,4397.3,Champions
14535,60,328,2854.84,Promising Customer
14536,259,18,170.95,Hibernating
14537,57,10,355.56,Needs Attention
14538,64,19,388.25,Needs Attention
14539,15,32,537.48,Promising Customer
14540,9,71,952.66,Champions
14541,58,105,1453.35,Promising Customer
14542,185,5,103.25,Hibernating
14543,28,71,3599.73,Promising Customer
14544,24,111,2004.3,Promising Customer
14546,5,397,2573.93,Champions
14547,3,355,3974.75,Champions
14548,150,4,652.8,Can't Lose Them
14549,311,56,289.24,About to Sleep
14550,10,47,757.37,Champions
14551,18,10,186.23,Needs Attention
14552,151,57,164.22,About to Sleep
14553,19,113,859.27,Potential Customer
14554,10,203,2279.4900000000002,Champions
14555,57,19,312.54,Needs Attention
14557,85,16,788.38,Can't Lose Them
14560,7,74,2237.77,Champions
14561,75,69,1080.76,At Risk
14562,3,419,5006.77,Champions
14565,95,127,3099.12,Promising Customer
14566,110,4,1432.0,Can't Lose Them
14567,56,33,1530.3600000000001,At Risk
14569,1,12,227.39,Champions
14570,280,29,218.06,About to Sleep
14572,3,262,2804.54,Champions
14573,179,227,1639.82,At Risk
14576,372,1,35.400000000000006,Hibernating
14577,12,123,859.71,Potential Customer
14578,3,24,168.63,Potential Customer
14581,16,17,138.6,Needs Awareness
14582,40,6,114.11,Hibernating
14583,5,302,986.96,Potential Customer
14584,169,98,1033.06,At Risk
14585,50,29,157.05,About to Sleep
14586,276,19,237.36,Hibernating
14587,18,371,1580.29,Potential Customer
14589,371,3,39.75,Hibernating
14591,15,176,1320.21,Potential Customer
14592,35,158,557.94,Potential Customer
14593,21,151,617.15,Potential Customer
14594,7,52,363.33,Potential Customer
14595,19,102,1740.6,Champions
14597,11,47,866.24,Champions
14598,44,50,221.97,Needs Awareness
14600,305,25,393.33000000000004,Needs Attention
14601,10,7,213.96,At Risk
14603,274,2,660.0,Can't Lose Them
14606,1,2677,12076.15,Champions
14607,15,81,16209.5,Champions
14608,4,20,1785.15,Loyal Customer
14609,72,4,601.56,Can't Lose Them
14616,242,3,406.08000000000004,Hibernating
14618,9,16,553.44,Loyal Customer
14619,245,20,394.44,Needs Attention
14620,205,26,412.78000000000003,Needs Attention
14621,1,92,1788.3600000000001,Champions
14622,184,21,320.58000000000004,Needs Attention
14623,32,133,886.7,Potential Customer
14624,57,13,225.85,Needs Attention
14625,196,53,899.63,At Risk
14626,23,122,2791.27,Promising Customer
14628,91,24,671.96,At Risk
14629,4,150,955.26,Champions
14631,50,41,1006.98,At Risk
14632,262,8,114.56,Hibernating
14633,266,20,344.90000000000003,Needs Attention
14636,36,28,609.85,At Risk
14638,50,16,443.6,At Risk
14639,52,172,2984.49,Promising Customer
14640,24,105,2107.38,Promising Customer
14641,21,7,110.46,Needs Attention
14642,58,2,96.12,Hibernating
14643,170,31,693.8100000000001,At Risk
14644,67,26,830.76,At Risk
14645,156,30,597.09,Needs Attention
14646,1,2076,280206.02,Champions
14647,201,28,236.04000000000002,About to Sleep
14649,4,186,1402.59,Champions
14651,67,101,653.75,Needs Awareness
14652,77,29,114.18,About to Sleep
14653,1,234,1926.65,Champions
14655,8,49,1932.23,Champions
14656,169,80,291.05,About to Sleep
14657,17,126,848.22,Potential Customer
14658,5,29,247.15,Potential Customer
14659,8,253,2529.93,Champions
14660,86,30,285.74,About to Sleep
14661,26,4,107.95,Hibernating
14662,28,157,741.37,Potential Customer
14664,19,98,636.24,Potential Customer
14665,60,90,1835.7,Promising Customer
14666,24,14,195.25,Needs Attention
14667,10,567,9175.04,Champions
14669,241,166,1259.24,At Risk
14670,280,123,392.86,Needs Awareness
14672,234,61,765.55,At Risk
14673,3,74,1736.4,Champions
14675,16,97,596.36,Potential Customer
14676,31,42,2548.2400000000002,Loyal Customer
14680,25,258,28754.11,Champions
14681,71,7,498.95,Can't Lose Them
14682,187,2,52.0,Hibernating
14684,25,390,1201.51,Potential Customer
14687,106,15,628.38,Can't Lose Them
14688,7,324,5579.1,Champions
14689,208,13,112.8,Hibernating
14690,44,48,355.05,Needs Awareness
14691,30,71,2114.33,Promising Customer
14692,137,68,591.55,At Risk
14693,264,8,172.9,Hibernating
14696,4,130,2078.95,Champions
14697,218,22,188.60999999999999,About to Sleep
14698,1,200,1217.27,Champions
14699,214,8,109.13000000000001,Hibernating
14700,32,112,2195.1,Promising Customer
14701,10,327,2526.09,Champions
14702,1,342,3251.79,Champions
14703,14,22,318.17,Promising Customer
14704,11,393,1493.96,Potential Customer
14705,198,1,179.0,Hibernating
14708,2,28,1126.37,Champions
14709,15,196,4921.04,Champions
14710,14,136,599.48,Potential Customer
14711,10,345,2839.62,Champions
14712,29,25,917.07,Promising Customer
14713,9,338,2662.2,Champions
14714,24,10,160.19,Needs Attention
14715,24,71,867.38,Promising Customer
14716,43,51,307.51,Needs Awareness
14719,1,235,1581.84,Champions
14720,5,37,663.81,Champions
14722,147,28,180.42000000000002,About to Sleep
14723,10,259,1122.3600000000001,Potential Customer
14725,24,47,655.58,Promising Customer
14727,274,10,268.58,Hibernating
14729,373,71,313.49,About to Sleep
14730,1,462,1897.57,Champions
14731,47,45,380.02,Needs Awareness
14732,8,147,2702.4900000000002,Champions
14733,16,202,9585.91,Champions
14735,3,194,6065.69,Champions
14737,3,17,1164.55,Loyal Customer
14738,42,54,1314.45,Promising Customer
14739,4,60,3902.28,Champions
14740,197,89,1448.21,At Risk
14741,11,59,1400.34,Champions
14744,16,26,1099.98,Loyal Customer
14745,112,69,1220.26,At Risk
14747,249,18,328.2,Needs Attention
14748,29,89,1415.75,Promising Customer
14752,43,5,389.64,Can't Lose Them
14753,87,30,563.15,At Risk
14754,44,41,638.05,At Risk
14755,9,235,5010.28,Champions
14756,15,38,738.96,Promising Customer
14757,75,19,420.5,Needs Attention
14758,144,71,1484.06,At Risk
14759,4,102,1625.97,Champions
14760,297,5,89.2,Hibernating
14761,58,11,255.9,Needs Attention
14762,263,21,300.52,Needs Attention
14764,46,6,278.3,Needs Attention
14765,29,39,254.11,Needs Awareness
14766,8,135,2473.37,Champions
14768,17,5,192.60000000000002,Can't Lose Them
14769,2,1062,10416.98,Champions
14770,232,52,876.42,At Risk
14772,112,9,139.26,Hibernating
14775,58,60,1011.9,Promising Customer
14776,51,117,2538.3,Promising Customer
14778,127,35,730.86,At Risk
14779,280,41,386.15,About to Sleep
14780,54,27,447.68,At Risk
14782,319,6,200.10000000000002,Hibernating
14784,26,15,289.99,At Risk
14785,10,3,77.4,Hibernating
14788,7,30,679.4399999999999,Champions
14789,28,6,197.64,Needs Attention
14790,16,46,745.06,Promising Customer
14792,63,2,6.2,Hibernating
14793,21,14,228.99,At Risk
14794,2,80,1319.91,Champions
14795,166,6,131.45000000000002,Hibernating
14796,1,1132,7975.49,Champions
14798,52,12,173.74,Needs Attention
14799,51,13,157.7,Needs Attention
14800,47,383,4331.79,Promising Customer
14801,61,57,189.34,Needs Awareness
14803,162,44,845.55,At Risk
14804,8,12,353.27,Loyal Customer
14805,15,46,546.4,Promising Customer
14806,75,11,193.39000000000001,Needs Attention
14808,39,231,2718.6,Promising Customer
14810,40,254,2085.33,Promising Customer
14813,369,29,152.88,About to Sleep
14815,36,53,778.5,Promising Customer
14816,197,4,271.85,Hibernating
14817,200,63,1110.34,At Risk
14818,73,48,657.8,At Risk
14819,64,13,272.07,Needs Attention
14820,21,29,507.29,Promising Customer
14821,366,2,48.800000000000004,Hibernating
14823,180,70,321.43,About to Sleep
14824,10,29,1127.71,Loyal Customer
14825,3,120,2221.01,Champions
14828,196,17,2139.76,Can't Lose Them
14829,29,42,697.55,Promising Customer
14830,53,39,188.88,Needs Awareness
14834,17,67,1720.3,Champions
14836,10,6,102.44999999999999,About to Sleep
14837,89,108,1649.5,At Risk
14840,267,4,62.85,Hibernating
14841,53,138,3295.76,Promising Customer
14842,43,145,2824.69,Promising Customer
14844,63,130,3189.81,Promising Customer
14847,148,13,309.4,Needs Attention
14849,21,388,7930.54,Champions
14850,311,21,325.75,Needs Attention
14851,23,28,511.35,Promising Customer
14852,58,143,2836.69,Promising Customer
14853,24,9,475.8,Can't Lose Them
14854,78,126,2740.03,Promising Customer
14855,119,20,645.65,Can't Lose Them
14856,36,65,1290.53,Promising Customer
14857,59,60,1173.12,Promising Customer
14859,12,58,1353.74,Champions
14860,19,11,170.32,About to Sleep
14861,52,6,125.79,Hibernating
14862,25,48,841.1999999999999,Promising Customer
14863,29,11,266.76,Needs Attention
14865,7,4,52.2,About to Sleep
14866,10,99,14389.9,Champions
14867,185,36,710.28,At Risk
14868,3,144,2953.59,Champions
14869,8,70,721.45,Champions
14870,261,13,327.25,Needs Attention
14871,3,93,501.28000000000003,Potential Customer
14873,210,28,519.68,Needs Attention
14875,107,47,1465.3200000000002,At Risk
14878,12,122,1476.09,Champions
14880,77,46,690.59,At Risk
14881,19,17,255.4,At Risk
14882,26,11,589.7,Can't Lose Them
14883,18,53,761.59,Promising Customer
14885,131,15,765.3199999999999,Can't Lose Them
14886,252,18,364.8,Needs Attention
14887,79,6,1862.0,Can't Lose Them
14888,207,20,369.2,Needs Attention
14889,336,10,135.9,Hibernating
14890,253,7,125.65,Hibernating
14891,148,33,554.38,At Risk
14893,9,73,1237.8500000000001,Champions
14894,85,23,655.75,At Risk
14895,7,498,11138.710000000001,Champions
14896,204,43,468.77000000000004,About to Sleep
14897,7,55,1366.38,Champions
14898,23,109,1269.31,Promising Customer
14901,11,96,1421.29,Champions
14902,25,20,332.66,At Risk
14903,21,350,2795.33,Champions
14904,2,69,1025.44,Champions
14905,157,17,616.15,Needs Attention
14907,3,165,3501.1,Champions
14908,74,9,277.8,Needs Attention
14910,2,30,434.35,Champions
14911,1,5670,143711.17,Champions
14912,16,27,867.85,Promising Customer
14913,35,87,1227.43,Promising Customer
14915,91,12,307.48,Needs Attention
14916,70,77,1268.98,Promising Customer
14918,115,45,1610.15,At Risk
14920,212,57,977.77,At Risk
14921,30,78,1316.07,Promising Customer
14923,50,44,749.1,At Risk
14924,245,10,310.05,Hibernating
14929,32,11,223.88,Needs Attention
14930,108,127,2362.96,Promising Customer
14931,4,41,1257.68,Champions
14932,365,17,363.53,Needs Attention
14934,81,87,1890.94,At Risk
14935,297,10,1784.71,Can't Lose Them
14936,33,364,8137.02,Promising Customer
14937,56,34,1621.88,At Risk
14944,29,170,5900.25,Promising Customer
14946,14,3,100.9,Hibernating
14947,72,14,290.82,Needs Attention
14948,23,63,1101.97,Promising Customer
14950,19,19,371.2,At Risk
14951,79,20,311.69,Needs Attention
14952,59,138,8099.49,Promising Customer
14953,25,54,285.67,Needs Awareness
14954,12,77,294.85,Potential Customer
14957,253,12,58.49,Hibernating
14958,147,41,483.72999999999996,At Risk
14959,64,59,695.42,At Risk
14960,8,27,221.27,Potential Customer
14961,10,312,7044.68,Champions
14962,270,5,126.7,Hibernating
14963,9,192,1472.34,Champions
14964,247,13,206.21,Hibernating
14965,96,81,596.09,Needs Awareness
14966,14,36,183.02,Needs Awareness
14967,49,6,463.8,Can't Lose Them
14968,30,37,147.59,Needs Awareness
14970,68,34,1592.06,At Risk
14971,35,155,1097.98,Promising Customer
14972,128,18,114.77,Hibernating
14973,107,32,1314.45,At Risk
14974,37,17,89.94,About to Sleep
14975,57,11,279.94,Needs Attention
14976,57,72,790.86,Promising Customer
14978,72,214,1921.3700000000001,Promising Customer
14981,246,8,102.12,Hibernating
14984,19,39,202.37,Needs Awareness
14985,198,83,292.01,About to Sleep
14987,15,4,326.4,Can't Lose Them
14988,211,40,334.54,About to Sleep
14995,38,60,231.98000000000002,Needs Awareness
14997,46,26,546.1999999999999,At Risk
14998,170,74,414.87,Needs Awareness
15000,47,77,490.52,Needs Awareness
15002,115,115,1641.76,At Risk
15004,147,154,1220.77,At Risk
15005,15,1112,6295.37,Champions
15006,51,132,480.38,Needs Awareness
15007,159,12,156.91,Hibernating
15009,12,180,1259.43,Potential Customer
15010,35,20,308.94,At Risk
15012,53,122,405.04,Needs Awareness
15014,43,33,257.67,Needs Awareness
15016,172,20,170.04,About to Sleep
15017,33,20,125.58,About to Sleep
15018,38,31,496.21000000000004,At Risk
15019,266,66,252.81,About to Sleep
15021,8,444,1871.77,Champions
15022,11,121,852.39,Potential Customer
15023,3,553,6720.41,Champions
15024,9,152,1636.43,Champions
15025,33,67,361.96,Needs Awareness
15026,80,61,469.0,Needs Awareness
15027,30,35,1066.1499999999999,Promising Customer
15028,8,48,627.13,Champions
15030,71,7,518.28,Can't Lose Them
15031,4,110,653.19,Potential Customer
15032,256,52,4959.1,At Risk
15033,4,501,2557.18,Champions
15034,15,390,4274.16,Champions
15035,89,27,252.73000000000002,About to Sleep
15036,72,119,429.56,Needs Awareness
15038,58,125,685.74,Needs Awareness
15039,9,1477,19766.59,Champions
15041,170,66,179.93,About to Sleep
15042,199,5,135.93,Hibernating
15043,31,3,537.0,Can't Lose Them
15044,19,444,7634.7300000000005,Champions
15045,151,12,735.66,Can't Lose Them
15046,9,201,5090.42,Champions
15047,269,22,343.62,Needs Attention
15048,65,94,381.0,Needs Awareness
15049,273,3,121.17000000000002,Hibernating
15050,25,76,1737.69,Promising Customer
15051,23,142,1383.3600000000001,Promising Customer
15052,319,28,207.73000000000002,About to Sleep
15053,4,69,693.95,Champions
15054,12,114,302.1,Potential Customer
15057,275,25,1489.5,Can't Lose Them
15058,25,266,2102.54,Promising Customer
15059,40,237,1337.72,Promising Customer
15060,8,115,294.25,Potential Customer
15061,3,403,54534.14,Champions
15062,71,57,987.86,At Risk
15063,213,5,370.79999999999995,Hibernating
15065,37,155,3158.13,Promising Customer
15066,53,42,893.59,At Risk
15067,78,82,1744.76,Promising Customer
15068,46,104,553.36,Needs Awareness
15069,179,70,1109.53,At Risk
15070,372,1,106.2,Hibernating
15071,93,26,982.07,At Risk
15073,9,54,1043.41,Champions
15074,105,41,735.67,At Risk
15075,77,27,773.03,At Risk
15076,172,49,880.85,At Risk
15078,7,440,9743.11,Champions
15079,212,47,895.61,At Risk
15081,22,33,504.8,Promising Customer
15083,256,5,88.2,Hibernating
15087,281,15,306.94,Needs Attention
15088,21,57,1160.07,Promising Customer
15089,10,145,2420.84,Champions
15090,308,23,381.32,Needs Attention
15091,67,30,480.71,At Risk
15092,215,26,457.81,Needs Attention
15093,18,108,4597.02,Champions
15095,103,47,1370.6,At Risk
15096,42,11,219.39000000000001,Needs Attention
15097,4,25,248.08,Potential Customer
15098,182,3,39916.5,Can't Lose Them
15099,84,23,410.48,Needs Attention
15100,333,3,876.0,Can't Lose Them
15101,8,8,317.53,Loyal Customer
15103,31,35,703.36,Promising Customer
15104,196,67,993.54,At Risk
15105,18,101,2298.93,Champions
15106,17,100,1422.52,Champions
15107,311,16,319.5,Needs Attention
15108,141,60,1300.25,At Risk
15109,245,28,484.95,Needs Attention
15110,23,35,996.1,Promising Customer
15111,29,84,1567.48,Promising Customer
15113,9,97,3509.43,Champions
15114,30,197,2760.56,Promising Customer
15115,18,21,340.11,Promising Customer
15116,17,45,1352.75,Promising Customer
15117,14,79,1551.78,Champions
15118,134,1,244.8,Hibernating
15119,245,14,266.4,Hibernating
15120,133,21,358.82,Needs Attention
15121,50,28,457.72,At Risk
15122,114,82,1633.78,At Risk
15123,7,106,2199.31,Champions
15124,22,15,184.19,About to Sleep
15125,25,127,11528.48,Promising Customer
15127,65,16,406.53,Needs Attention
15128,60,102,1471.0,Promising Customer
15129,50,84,3447.4,Promising Customer
15130,169,22,330.11,Needs Attention
15132,18,52,977.9300000000001,Promising Customer
15133,127,29,982.42,At Risk
15134,14,73,1387.99,Champions
15135,239,9,139.05,Hibernating
15136,2,68,1286.7,Champions
15139,239,13,178.96,Hibernating
15140,52,80,2354.25,Promising Customer
15142,46,26,498.74,At Risk
15143,225,14,259.45,Hibernating
15144,8,217,6580.44,Champions
15145,4,67,1194.73,Champions
15146,164,91,1327.16,At Risk
15147,240,28,623.5,Needs Attention
15148,10,20,301.29,Promising Customer
15149,133,23,520.8000000000001,Needs Attention
15150,17,341,5291.33,Champions
15152,9,271,4745.69,Champions
15153,31,22,329.25,At Risk
15154,75,71,254.28,Needs Awareness
15156,1,55,961.49,Champions
15157,3,125,1936.07,Champions
15158,45,7,401.40000000000003,Can't Lose Them
15159,1,710,18641.010000000002,Champions
15160,357,4,158.16,Hibernating
15163,18,29,304.47,Needs Awareness
15164,68,101,824.58,Needs Awareness
15165,373,27,487.75,Needs Attention
15167,320,39,158.8,About to Sleep
15168,25,5,106.56,Hibernating
15171,331,5,1289.5,Can't Lose Them
15172,8,110,1624.05,Champions
15174,322,11,135.75,Hibernating
15175,71,23,224.14,About to Sleep
15178,260,3,40.5,Hibernating
15179,18,93,2206.95,Champions
15180,367,6,87.5,Hibernating
15181,66,16,689.4799999999999,Can't Lose Them
15182,154,29,622.85,Needs Attention
15184,29,62,402.2,Needs Awareness
15185,70,21,310.62,Needs Attention
15186,14,19,411.41,Promising Customer
15187,1,91,4777.18,Champions
15189,1,212,16225.39,Champions
15192,119,51,1044.32,At Risk
15193,60,19,499.32,At Risk
15194,3,310,7616.53,Champions
15195,2,1,3861.0,Loyal Customer
15197,10,32,1079.6100000000001,Champions
15198,92,10,193.64,Hibernating
15199,59,13,1268.7,Can't Lose Them
15201,87,69,1236.54,At Risk
15203,25,142,1827.8,Promising Customer
15204,357,9,316.58,Hibernating
15205,85,37,653.24,At Risk
15206,10,9,420.29999999999995,Loyal Customer
15208,1,42,870.12,Champions
15210,225,20,331.18,Needs Attention
15211,60,52,894.4100000000001,At Risk
15212,241,5,101.8,Hibernating
15213,318,24,328.35,Needs Attention
15214,1,110,1661.44,Champions
15215,46,35,734.94,At Risk
15216,87,2,96.6,Hibernating
15218,10,166,5756.89,Champions
15219,176,9,305.75,Hibernating
15220,51,117,1778.96,Promising Customer
15221,366,5,403.25,Hibernating
15222,318,5,585.0,Needs Attention
15223,225,20,755.75,Needs Attention
15224,358,14,322.08,Hibernating
15225,234,23,409.40000000000003,Needs Attention
15226,310,8,154.41,Hibernating
15227,36,58,1219.4,Promising Customer
15228,66,125,3386.71,Promising Customer
15230,239,23,429.6,Needs Attention
15232,113,31,612.06,At Risk
15234,276,14,197.0,Hibernating
15235,217,143,2247.51,At Risk
15236,298,15,321.05,Needs Attention
15237,1,99,1412.32,Champions
15238,29,50,1071.99,Promising Customer
15239,10,49,780.59,Champions
15240,44,78,1706.57,Promising Customer
15241,66,110,1756.44,Promising Customer
15243,74,22,316.68,Needs Attention
15244,65,34,631.57,At Risk
15245,134,89,2515.84,At Risk
15246,238,33,514.15,Needs Attention
15247,122,6,356.0,Needs Attention
15249,31,350,6688.46,Promising Customer
15251,9,111,10484.99,Champions
15252,36,44,740.78,Promising Customer
15253,16,53,918.1999999999999,Promising Customer
15254,127,18,300.36,Needs Attention
15255,66,47,890.85,At Risk
15256,148,6,98.45,Hibernating
15257,283,7,317.15,Hibernating
15258,168,34,623.16,At Risk
15260,100,77,1810.77,At Risk
15261,135,19,254.82,Needs Attention
15262,323,10,178.95000000000002,Hibernating
15263,106,12,156.51,Hibernating
15264,64,23,393.74,At Risk
15265,151,82,1506.1200000000001,At Risk
15266,338,6,119.3,Hibernating
15267,22,11,1717.36,Loyal Customer
15269,23,2,408.8,Can't Lose Them
15270,15,41,2379.49,Loyal Customer
15271,7,264,2493.34,Champions
15272,57,63,721.94,At Risk
15274,4,47,716.57,Champions
15275,37,41,615.14,At Risk
15276,66,49,128.63,About to Sleep
15277,46,12,255.89999999999998,Needs Attention
15279,354,19,290.51,Needs Attention
15280,172,16,113.12,Hibernating
15281,58,139,2332.15,Promising Customer
15286,49,3,240.55,Needs Attention
15287,22,20,486.69,At Risk
15288,43,88,2306.52,Promising Customer
15289,29,58,939.78,Promising Customer
15290,4,204,7943.22,Champions
15291,25,103,4668.3,Promising Customer
15292,201,24,178.39,About to Sleep
15296,50,194,3672.86,Promising Customer
15297,10,39,641.94,Champions
15298,2,192,4799.9,Champions
15299,67,7,4507.01,Can't Lose Them
15300,64,28,496.44,At Risk
15301,50,242,5049.95,Promising Customer
15303,290,31,574.02,Needs Attention
15304,60,23,694.4000000000001,At Risk
15306,64,58,1174.35,At Risk
15307,95,12,205.3,Hibernating
15308,274,19,310.47,Needs Attention
15311,0,2366,60632.75,Champions
15312,75,47,924.85,At Risk
15313,110,1,52.0,Hibernating
15314,199,24,327.97,Needs Attention
15315,64,37,570.5,At Risk
15316,326,1,165.0,Hibernating
15318,3,33,312.62,Potential Customer
15319,283,16,204.5,Hibernating
15320,44,36,267.13,Needs Awareness
15321,70,95,2748.31,Promising Customer
15322,85,42,679.68,At Risk
15325,103,48,161.74,About to Sleep
15326,333,29,311.71,Needs Attention
15327,52,10,208.75,Needs Attention
15329,39,57,1049.7,Promising Customer
15330,32,13,714.96,Can't Lose Them
15332,366,35,1661.06,At Risk
15333,208,16,1028.56,Can't Lose Them
15334,156,98,350.82,Needs Awareness
15335,53,35,170.22,About to Sleep
15339,66,86,574.07,Needs Awareness
15341,80,17,2020.52,Can't Lose Them
15342,129,24,406.09,Needs Attention
15343,87,21,364.5,Needs Attention
15344,0,26,563.94,Champions
15345,45,20,393.54,At Risk
15346,332,17,252.42000000000002,Hibernating
15347,366,5,201.60000000000002,Hibernating
15348,72,9,158.04,Hibernating
15349,158,71,463.90999999999997,Needs Awareness
15350,373,5,115.65,Hibernating
15351,12,219,1934.66,Champions
15353,254,61,770.12,At Risk
15355,29,14,277.05,At Risk
15356,31,499,2718.03,Promising Customer
15358,4,551,8347.2,Champions
15360,39,13,427.93,Can't Lose Them
15361,361,7,418.92,Hibernating
15363,372,16,326.0,Needs Attention
15364,95,29,913.19,At Risk
15365,25,114,2314.32,Promising Customer
15366,75,44,602.51,At Risk
15367,57,95,1877.59,Promising Customer
15368,21,4,446.94000000000005,Can't Lose Them
15370,40,94,2386.05,Promising Customer
15372,137,27,2007.3999999999999,Can't Lose Them
15373,8,132,2415.91,Champions
15374,128,3,168.0,Hibernating
15376,40,116,1221.56,Promising Customer
15379,169,194,3703.29,At Risk
15380,8,36,1690.2600000000002,Champions
15381,213,8,596.85,Needs Attention
15382,14,302,5955.71,Champions
15384,169,41,642.41,At Risk
15385,40,12,316.88,Needs Attention
15386,186,31,394.14,Needs Attention
15388,270,10,140.54,Hibernating
15389,172,1,500.0,Can't Lose Them
15392,4,84,1535.53,Champions
15393,16,12,231.86,At Risk
15394,9,85,2183.54,Champions
15395,325,7,107.45,Hibernating
15396,112,14,288.18,Needs Attention
15397,289,6,94.0,Hibernating
15398,16,73,1345.53,Champions
15399,1,50,815.77,Champions
15400,92,12,716.2,Can't Lose Them
15402,148,42,626.77,At Risk
15405,189,8,349.1,Needs Attention
15406,31,53,510.71000000000004,Needs Awareness
15407,33,148,1046.74,Promising Customer
15408,264,34,267.18,About to Sleep
15410,84,122,3450.84,Promising Customer
15411,26,98,1348.93,Promising Customer
15412,171,10,190.53,Hibernating
15414,9,39,774.9000000000001,Champions
15415,313,47,559.61,Needs Attention
15416,64,192,3984.32,Promising Customer
15417,85,28,508.8,At Risk
15419,24,8,135.86,Needs Attention
15421,58,53,950.36,At Risk
15422,323,6,97.7,Hibernating
15423,38,2,43.5,Hibernating
15424,254,17,383.34,Needs Attention
15426,19,275,1404.07,Potential Customer
15427,33,292,1430.54,Potential Customer
15428,15,6,93.78,About to Sleep
15429,26,82,397.35,Needs Awareness
15432,23,10,171.19,Needs Attention
15433,213,41,533.3,Needs Attention
15434,8,55,1041.48,Champions
15435,22,29,149.29,Needs Awareness
15436,12,291,1067.75,Potential Customer
15437,262,45,200.16,About to Sleep
15438,131,25,156.57999999999998,About to Sleep
15440,54,62,383.68,Needs Awareness
15442,248,2,594.0,Can't Lose Them
15443,1,372,3213.59,Champions
15444,9,214,1411.21,Champions
15445,264,5,113.5,Hibernating
15447,330,9,155.17,Hibernating
15448,312,28,494.64,Needs Attention
15449,26,60,974.52,Promising Customer
15450,30,30,429.84,At Risk
15452,29,56,528.48,Promising Customer
15453,1,279,1371.77,Champions
15454,362,25,179.1,About to Sleep
15456,283,58,434.59000000000003,About to Sleep
15457,262,58,237.07,About to Sleep
15458,25,7,161.64,Needs Attention
15460,354,56,214.26,About to Sleep
15462,94,11,234.6,Needs Attention
15463,29,7,126.14,Hibernating
15464,338,155,1044.65,At Risk
15465,19,97,7354.62,Champions
15466,85,57,334.53,Needs Awareness
15467,9,52,524.88,Potential Customer
15468,51,24,467.51,At Risk
15469,50,24,538.55,At Risk
15471,2,73,454.48,Potential Customer
15472,113,76,371.56,Needs Awareness
15473,14,11,1771.2,Loyal Customer
15475,77,29,454.10999999999996,At Risk
15478,40,44,1399.92,Promising Customer
15480,116,45,905.5,At Risk
15482,15,97,10879.76,Champions
15483,161,84,225.26,About to Sleep
15484,1,187,3590.41,Champions
15485,30,85,2564.5,Promising Customer
15488,92,2,91.32000000000001,Hibernating
15489,22,50,1134.28,Promising Customer
15491,95,154,3100.09,Promising Customer
15492,28,35,659.4599999999999,Promising Customer
15493,32,289,1953.41,Promising Customer
15494,21,122,1280.58,Promising Customer
15497,17,15,1262.2,Loyal Customer
15498,2,512,13316.4,Champions
15500,8,68,1131.56,Champions
15502,15,213,10384.93,Champions
15503,362,66,141.04,About to Sleep
15504,81,13,52.83,Hibernating
15505,52,97,3610.96,Promising Customer
15506,22,161,972.08,Potential Customer
15507,171,45,475.86,About to Sleep
15508,189,92,1000.27,At Risk
15510,330,1,250.0,Hibernating
15511,11,158,900.53,Potential Customer
15512,155,7,121.0,Hibernating
15513,33,308,14758.220000000001,Promising Customer
15514,12,166,4023.7200000000003,Champions
15516,44,15,62.43,About to Sleep
15517,233,27,267.03,About to Sleep
15518,64,210,1921.55,Promising Customer
15520,1,18,343.5,Champions
15521,40,185,3000.2,Promising Customer
15522,32,56,397.99,Needs Awareness
15523,84,10,412.01000000000005,Needs Attention
15524,24,1,440.0,Can't Lose Them
15525,2,156,734.37,Potential Customer
15526,33,4,148.44,Hibernating
